date,team,opp,wl,location,home
5/23/18,TEX,NYY,nil,Globe Life Park in Arlington - Arlington,y
5/24/18,TEX,KCR,nil,Globe Life Park in Arlington - Arlington,y
5/25/18,TEX,KCR,nil,Globe Life Park in Arlington - Arlington,y
5/26/18,TEX,KCR,nil,Globe Life Park in Arlington - Arlington,y
5/27/18,TEX,KCR,nil,Globe Life Park in Arlington - Arlington,y
5/28/18,TEX,SEA,nil,Safeco Field - Seattle,
5/29/18,TEX,SEA,nil,Safeco Field - Seattle,
5/30/18,TEX,SEA,nil,Safeco Field - Seattle,
5/31/18,TEX,SEA,nil,Safeco Field - Seattle,
6/1/18,TEX,LAA,nil,Angel Stadium of Anaheim - Anaheim,
6/2/18,TEX,LAA,nil,Angel Stadium of Anaheim - Anaheim,
6/3/18,TEX,LAA,nil,Angel Stadium of Anaheim - Anaheim,
6/5/18,TEX,OAK,nil,Globe Life Park in Arlington - Arlington,y
6/6/18,TEX,OAK,nil,Globe Life Park in Arlington - Arlington,y
6/7/18,TEX,HOU,nil,Globe Life Park in Arlington - Arlington,y
6/8/18,TEX,HOU,nil,Globe Life Park in Arlington - Arlington,y
6/9/18,TEX,HOU,nil,Globe Life Park in Arlington - Arlington,y
6/10/18,TEX,HOU,nil,Globe Life Park in Arlington - Arlington,y
6/12/18,TEX,LAD,nil,Dodger Stadium - Los Angeles,
6/13/18,TEX,LAD,nil,Dodger Stadium - Los Angeles,
6/15/18,TEX,COL,nil,Globe Life Park in Arlington - Arlington,y
6/16/18,TEX,COL,nil,Globe Life Park in Arlington - Arlington,y
6/17/18,TEX,COL,nil,Globe Life Park in Arlington - Arlington,y
6/18/18,TEX,KCR,nil,Kauffman Stadium - Kansas City,
6/19/18,TEX,KCR,nil,Kauffman Stadium - Kansas City,
6/20/18,TEX,KCR,nil,Kauffman Stadium - Kansas City,
6/22/18,TEX,MIN,nil,Target Field - Minneapolis,
6/23/18,TEX,MIN,nil,Target Field - Minneapolis,
6/24/18,TEX,MIN,nil,Target Field - Minneapolis,
6/25/18,TEX,SDP,nil,Globe Life Park in Arlington - Arlington,y
6/26/18,TEX,SDP,nil,Globe Life Park in Arlington - Arlington,y
6/27/18,TEX,SDP,nil,Globe Life Park in Arlington - Arlington,y
6/29/18,TEX,CHW,nil,Globe Life Park in Arlington - Arlington,y
6/30/18,TEX,CHW,nil,Globe Life Park in Arlington - Arlington,y
7/1/18,TEX,CHW,nil,Globe Life Park in Arlington - Arlington,y
7/3/18,TEX,HOU,nil,Globe Life Park in Arlington - Arlington,y
7/4/18,TEX,HOU,nil,Globe Life Park in Arlington - Arlington,y
7/5/18,TEX,DET,nil,Comerica Park - Detroit,
7/6/18,TEX,DET,nil,Comerica Park - Detroit,
7/7/18,TEX,DET,nil,Comerica Park - Detroit,
7/8/18,TEX,DET,nil,Comerica Park - Detroit,
7/9/18,TEX,BOS,nil,Fenway Park - Boston,
7/10/18,TEX,BOS,nil,Fenway Park - Boston,
7/11/18,TEX,BOS,nil,Fenway Park - Boston,
7/13/18,TEX,BAL,nil,Oriole Park at Camden Yards - Baltimore,
7/14/18,TEX,BAL,nil,Oriole Park at Camden Yards - Baltimore,
7/15/18,TEX,BAL,nil,Oriole Park at Camden Yards - Baltimore,
7/20/18,TEX,CLE,nil,Globe Life Park in Arlington - Arlington,y
7/21/18,TEX,CLE,nil,Globe Life Park in Arlington - Arlington,y
7/22/18,TEX,CLE,nil,Globe Life Park in Arlington - Arlington,y
7/23/18,TEX,OAK,nil,Globe Life Park in Arlington - Arlington,y
7/24/18,TEX,OAK,nil,Globe Life Park in Arlington - Arlington,y
7/25/18,TEX,OAK,nil,Globe Life Park in Arlington - Arlington,y
7/26/18,TEX,OAK,nil,Globe Life Park in Arlington - Arlington,y
7/27/18,TEX,HOU,nil,Minute Maid Park - Houston,
7/28/18,TEX,HOU,nil,Minute Maid Park - Houston,
7/29/18,TEX,HOU,nil,Minute Maid Park - Houston,
7/30/18,TEX,ARI,nil,Chase Field - Phoenix,
7/31/18,TEX,ARI,nil,Chase Field - Phoenix,
8/2/18,TEX,BAL,nil,Globe Life Park in Arlington - Arlington,y
8/3/18,TEX,BAL,nil,Globe Life Park in Arlington - Arlington,y
8/4/18,TEX,BAL,nil,Globe Life Park in Arlington - Arlington,y
8/5/18,TEX,BAL,nil,Globe Life Park in Arlington - Arlington,y
8/6/18,TEX,SEA,nil,Globe Life Park in Arlington - Arlington,y
8/7/18,TEX,SEA,nil,Globe Life Park in Arlington - Arlington,y
8/8/18,TEX,SEA,nil,Globe Life Park in Arlington - Arlington,y
8/9/18,TEX,NYY,nil,Yankee Stadium - Bronx,
8/10/18,TEX,NYY,nil,Yankee Stadium - Bronx,
8/11/18,TEX,NYY,nil,Yankee Stadium - Bronx,
8/12/18,TEX,NYY,nil,Yankee Stadium - Bronx,
8/14/18,TEX,ARI,nil,Globe Life Park in Arlington - Arlington,y
8/15/18,TEX,ARI,nil,Globe Life Park in Arlington - Arlington,y
8/16/18,TEX,LAA,nil,Globe Life Park in Arlington - Arlington,y
8/17/18,TEX,LAA,nil,Globe Life Park in Arlington - Arlington,y
8/18/18,TEX,LAA,nil,Globe Life Park in Arlington - Arlington,y
8/19/18,TEX,LAA,nil,Globe Life Park in Arlington - Arlington,y
8/20/18,TEX,OAK,nil,Oakland Coliseum - Oakland,
8/21/18,TEX,OAK,nil,Oakland Coliseum - Oakland,
8/22/18,TEX,OAK,nil,Oakland Coliseum - Oakland,
8/24/18,TEX,SFG,nil,AT&T Park - San Francisco,
8/25/18,TEX,SFG,nil,AT&T Park - San Francisco,
8/26/18,TEX,SFG,nil,AT&T Park - San Francisco,
8/28/18,TEX,LAD,nil,Globe Life Park in Arlington - Arlington,y
8/29/18,TEX,LAD,nil,Globe Life Park in Arlington - Arlington,y
8/31/18,TEX,MIN,nil,Globe Life Park in Arlington - Arlington,y
9/1/18,TEX,MIN,nil,Globe Life Park in Arlington - Arlington,y
9/2/18,TEX,MIN,nil,Globe Life Park in Arlington - Arlington,y
9/3/18,TEX,LAA,nil,Globe Life Park in Arlington - Arlington,y
9/4/18,TEX,LAA,nil,Globe Life Park in Arlington - Arlington,y
9/5/18,TEX,LAA,nil,Globe Life Park in Arlington - Arlington,y
9/7/18,TEX,OAK,nil,Oakland Coliseum - Oakland,
9/8/18,TEX,OAK,nil,Oakland Coliseum - Oakland,
9/9/18,TEX,OAK,nil,Oakland Coliseum - Oakland,
9/10/18,TEX,LAA,nil,Angel Stadium of Anaheim - Anaheim,
9/11/18,TEX,LAA,nil,Angel Stadium of Anaheim - Anaheim,
9/12/18,TEX,LAA,nil,Angel Stadium of Anaheim - Anaheim,
9/14/18,TEX,SDP,nil,Petco Park - San Diego,
9/15/18,TEX,SDP,nil,Petco Park - San Diego,
9/16/18,TEX,SDP,nil,Petco Park - San Diego,
9/17/18,TEX,TBR,nil,Globe Life Park in Arlington - Arlington,y
9/18/18,TEX,TBR,nil,Globe Life Park in Arlington - Arlington,y
9/19/18,TEX,TBR,nil,Globe Life Park in Arlington - Arlington,y
9/21/18,TEX,SEA,nil,Globe Life Park in Arlington - Arlington,y
9/22/18,TEX,SEA,nil,Globe Life Park in Arlington - Arlington,y
9/23/18,TEX,SEA,nil,Globe Life Park in Arlington - Arlington,y
9/24/18,TEX,LAA,nil,Angel Stadium of Anaheim - Anaheim,
9/25/18,TEX,LAA,nil,Angel Stadium of Anaheim - Anaheim,
9/26/18,TEX,LAA,nil,Angel Stadium of Anaheim - Anaheim,
9/27/18,TEX,SEA,nil,Safeco Field - Seattle,
9/28/18,TEX,SEA,nil,Safeco Field - Seattle,
9/29/18,TEX,SEA,nil,Safeco Field - Seattle,
9/30/18,TEX,SEA,nil,Safeco Field - Seattle,
3/29/18,HOU,TEX,nil,Globe Life Park in Arlington - Arlington,
3/30/18,HOU,TEX,nil,Globe Life Park in Arlington - Arlington,
3/31/18,HOU,TEX,nil,Globe Life Park in Arlington - Arlington,
4/1/18,HOU,TEX,nil,Globe Life Park in Arlington - Arlington,
4/2/18,HOU,BAL,nil,Minute Maid Park - Houston,y
4/3/18,HOU,BAL,nil,Minute Maid Park - Houston,y
4/4/18,HOU,BAL,nil,Minute Maid Park - Houston,y
4/6/18,HOU,SDP,nil,Minute Maid Park - Houston,y
4/7/18,HOU,SDP,nil,Minute Maid Park - Houston,y
4/8/18,HOU,SDP,nil,Minute Maid Park - Houston,y
4/9/18,HOU,MIN,nil,Target Field - Minneapolis,
4/10/18,HOU,MIN,nil,Target Field - Minneapolis,
4/11/18,HOU,MIN,nil,Target Field - Minneapolis,
4/13/18,HOU,TEX,nil,Minute Maid Park - Houston,y
4/14/18,HOU,TEX,nil,Minute Maid Park - Houston,y
4/15/18,HOU,TEX,nil,Minute Maid Park - Houston,y
4/16/18,HOU,SEA,nil,Safeco Field - Seattle,
4/17/18,HOU,SEA,nil,Safeco Field - Seattle,
4/18/18,HOU,SEA,nil,Safeco Field - Seattle,
4/19/18,HOU,SEA,nil,Safeco Field - Seattle,
4/20/18,HOU,CHW,nil,Guaranteed Rate Field - Chicago,
4/21/18,HOU,CHW,nil,Guaranteed Rate Field - Chicago,
4/22/18,HOU,CHW,nil,Guaranteed Rate Field - Chicago,
4/23/18,HOU,LAA,nil,Minute Maid Park - Houston,y
4/24/18,HOU,LAA,nil,Minute Maid Park - Houston,y
4/25/18,HOU,LAA,nil,Minute Maid Park - Houston,y
4/27/18,HOU,OAK,nil,Minute Maid Park - Houston,y
4/28/18,HOU,OAK,nil,Minute Maid Park - Houston,y
4/29/18,HOU,OAK,nil,Minute Maid Park - Houston,y
4/30/18,HOU,NYY,nil,Minute Maid Park - Houston,y
5/1/18,HOU,NYY,nil,Minute Maid Park - Houston,y
5/2/18,HOU,NYY,nil,Minute Maid Park - Houston,y
5/3/18,HOU,NYY,nil,Minute Maid Park - Houston,y
5/4/18,HOU,ARI,nil,Chase Field - Phoenix,
5/5/18,HOU,ARI,nil,Chase Field - Phoenix,
5/6/18,HOU,ARI,nil,Chase Field - Phoenix,
5/7/18,HOU,OAK,nil,Oakland Coliseum - Oakland,
5/8/18,HOU,OAK,nil,Oakland Coliseum - Oakland,
5/9/18,HOU,OAK,nil,Oakland Coliseum - Oakland,
5/11/18,HOU,TEX,nil,Minute Maid Park - Houston,y
5/12/18,HOU,TEX,nil,Minute Maid Park - Houston,y
5/13/18,HOU,TEX,nil,Minute Maid Park - Houston,y
5/14/18,HOU,LAA,nil,Angel Stadium of Anaheim - Anaheim,
5/15/18,HOU,LAA,nil,Angel Stadium of Anaheim - Anaheim,
5/16/18,HOU,LAA,nil,Angel Stadium of Anaheim - Anaheim,
5/18/18,HOU,CLE,nil,Minute Maid Park - Houston,y
5/19/18,HOU,CLE,nil,Minute Maid Park - Houston,y
5/20/18,HOU,CLE,nil,Minute Maid Park - Houston,y
5/22/18,HOU,SFG,nil,Minute Maid Park - Houston,y
5/23/18,HOU,SFG,nil,Minute Maid Park - Houston,y
5/24/18,HOU,CLE,nil,Progressive Field - Cleveland,
5/25/18,HOU,CLE,nil,Progressive Field - Cleveland,
5/26/18,HOU,CLE,nil,Progressive Field - Cleveland,
5/27/18,HOU,CLE,nil,Progressive Field - Cleveland,
5/28/18,HOU,NYY,nil,Yankee Stadium - Bronx,
5/29/18,HOU,NYY,nil,Yankee Stadium - Bronx,
5/30/18,HOU,NYY,nil,Yankee Stadium - Bronx,
5/31/18,HOU,BOS,nil,Minute Maid Park - Houston,y
6/1/18,HOU,BOS,nil,Minute Maid Park - Houston,y
6/2/18,HOU,BOS,nil,Minute Maid Park - Houston,y
6/3/18,HOU,BOS,nil,Minute Maid Park - Houston,y
6/5/18,HOU,SEA,nil,Minute Maid Park - Houston,y
6/6/18,HOU,SEA,nil,Minute Maid Park - Houston,y
6/7/18,HOU,TEX,nil,Globe Life Park in Arlington - Arlington,
6/8/18,HOU,TEX,nil,Globe Life Park in Arlington - Arlington,
6/9/18,HOU,TEX,nil,Globe Life Park in Arlington - Arlington,
6/10/18,HOU,TEX,nil,Globe Life Park in Arlington - Arlington,
6/12/18,HOU,OAK,nil,Oakland Coliseum - Oakland,
6/13/18,HOU,OAK,nil,Oakland Coliseum - Oakland,
6/14/18,HOU,OAK,nil,Oakland Coliseum - Oakland,
6/15/18,HOU,KCR,nil,Kauffman Stadium - Kansas City,
6/16/18,HOU,KCR,nil,Kauffman Stadium - Kansas City,
6/17/18,HOU,KCR,nil,Kauffman Stadium - Kansas City,
6/18/18,HOU,TBR,nil,Minute Maid Park - Houston,y
6/19/18,HOU,TBR,nil,Minute Maid Park - Houston,y
6/20/18,HOU,TBR,nil,Minute Maid Park - Houston,y
6/22/18,HOU,KCR,nil,Minute Maid Park - Houston,y
6/23/18,HOU,KCR,nil,Minute Maid Park - Houston,y
6/24/18,HOU,KCR,nil,Minute Maid Park - Houston,y
6/25/18,HOU,TOR,nil,Minute Maid Park - Houston,y
6/26/18,HOU,TOR,nil,Minute Maid Park - Houston,y
6/27/18,HOU,TOR,nil,Minute Maid Park - Houston,y
6/28/18,HOU,TBR,nil,Tropicana Field - St. Petersburg,
6/29/18,HOU,TBR,nil,Tropicana Field - St. Petersburg,
6/30/18,HOU,TBR,nil,Tropicana Field - St. Petersburg,
7/1/18,HOU,TBR,nil,Tropicana Field - St. Petersburg,
7/3/18,HOU,TEX,nil,Globe Life Park in Arlington - Arlington,
7/4/18,HOU,TEX,nil,Globe Life Park in Arlington - Arlington,
7/5/18,HOU,CHW,nil,Minute Maid Park - Houston,y
7/6/18,HOU,CHW,nil,Minute Maid Park - Houston,y
7/7/18,HOU,CHW,nil,Minute Maid Park - Houston,y
7/8/18,HOU,CHW,nil,Minute Maid Park - Houston,y
7/9/18,HOU,OAK,nil,Minute Maid Park - Houston,y
7/10/18,HOU,OAK,nil,Minute Maid Park - Houston,y
7/11/18,HOU,OAK,nil,Minute Maid Park - Houston,y
7/12/18,HOU,OAK,nil,Minute Maid Park - Houston,y
7/13/18,HOU,DET,nil,Minute Maid Park - Houston,y
7/14/18,HOU,DET,nil,Minute Maid Park - Houston,y
7/15/18,HOU,DET,nil,Minute Maid Park - Houston,y
7/20/18,HOU,LAA,nil,Angel Stadium of Anaheim - Anaheim,
7/21/18,HOU,LAA,nil,Angel Stadium of Anaheim - Anaheim,
7/22/18,HOU,LAA,nil,Angel Stadium of Anaheim - Anaheim,
7/24/18,HOU,COL,nil,Coors Field - Denver,
7/25/18,HOU,COL,nil,Coors Field - Denver,
7/27/18,HOU,TEX,nil,Minute Maid Park - Houston,y
7/28/18,HOU,TEX,nil,Minute Maid Park - Houston,y
7/29/18,HOU,TEX,nil,Minute Maid Park - Houston,y
7/30/18,HOU,SEA,nil,Safeco Field - Seattle,
7/31/18,HOU,SEA,nil,Safeco Field - Seattle,
8/1/18,HOU,SEA,nil,Safeco Field - Seattle,
8/3/18,HOU,LAD,nil,Dodger Stadium - Los Angeles,
8/4/18,HOU,LAD,nil,Dodger Stadium - Los Angeles,
8/5/18,HOU,LAD,nil,Dodger Stadium - Los Angeles,
8/6/18,HOU,SFG,nil,AT&T Park - San Francisco,
8/7/18,HOU,SFG,nil,AT&T Park - San Francisco,
8/9/18,HOU,SEA,nil,Minute Maid Park - Houston,y
8/10/18,HOU,SEA,nil,Minute Maid Park - Houston,y
8/11/18,HOU,SEA,nil,Minute Maid Park - Houston,y
8/12/18,HOU,SEA,nil,Minute Maid Park - Houston,y
8/14/18,HOU,COL,nil,Minute Maid Park - Houston,y
8/15/18,HOU,COL,nil,Minute Maid Park - Houston,y
8/17/18,HOU,OAK,nil,Oakland Coliseum - Oakland,
8/18/18,HOU,OAK,nil,Oakland Coliseum - Oakland,
8/19/18,HOU,OAK,nil,Oakland Coliseum - Oakland,
8/20/18,HOU,SEA,nil,Safeco Field - Seattle,
8/21/18,HOU,SEA,nil,Safeco Field - Seattle,
8/22/18,HOU,SEA,nil,Safeco Field - Seattle,
8/24/18,HOU,LAA,nil,Angel Stadium of Anaheim - Anaheim,
8/25/18,HOU,LAA,nil,Angel Stadium of Anaheim - Anaheim,
8/26/18,HOU,LAA,nil,Angel Stadium of Anaheim - Anaheim,
8/27/18,HOU,OAK,nil,Minute Maid Park - Houston,y
8/28/18,HOU,OAK,nil,Minute Maid Park - Houston,y
8/29/18,HOU,OAK,nil,Minute Maid Park - Houston,y
8/30/18,HOU,LAA,nil,Minute Maid Park - Houston,y
8/31/18,HOU,LAA,nil,Minute Maid Park - Houston,y
9/1/18,HOU,LAA,nil,Minute Maid Park - Houston,y
9/2/18,HOU,LAA,nil,Minute Maid Park - Houston,y
9/3/18,HOU,MIN,nil,Minute Maid Park - Houston,y
9/4/18,HOU,MIN,nil,Minute Maid Park - Houston,y
9/5/18,HOU,MIN,nil,Minute Maid Park - Houston,y
9/7/18,HOU,BOS,nil,Fenway Park - Boston,
9/8/18,HOU,BOS,nil,Fenway Park - Boston,
9/9/18,HOU,BOS,nil,Fenway Park - Boston,
9/10/18,HOU,DET,nil,Comerica Park - Detroit,
9/11/18,HOU,DET,nil,Comerica Park - Detroit,
9/12/18,HOU,DET,nil,Comerica Park - Detroit,
9/14/18,HOU,ARI,nil,Minute Maid Park - Houston,y
9/15/18,HOU,ARI,nil,Minute Maid Park - Houston,y
9/16/18,HOU,ARI,nil,Minute Maid Park - Houston,y
9/17/18,HOU,SEA,nil,Minute Maid Park - Houston,y
9/18/18,HOU,SEA,nil,Minute Maid Park - Houston,y
9/19/18,HOU,SEA,nil,Minute Maid Park - Houston,y
9/21/18,HOU,LAA,nil,Minute Maid Park - Houston,y
9/22/18,HOU,LAA,nil,Minute Maid Park - Houston,y
9/23/18,HOU,LAA,nil,Minute Maid Park - Houston,y
9/24/18,HOU,TOR,nil,Rogers Centre - Toronto,
9/25/18,HOU,TOR,nil,Rogers Centre - Toronto,
9/26/18,HOU,TOR,nil,Rogers Centre - Toronto,
9/27/18,HOU,BAL,nil,Oriole Park at Camden Yards - Baltimore,
9/28/18,HOU,BAL,nil,Oriole Park at Camden Yards - Baltimore,
9/29/18,HOU,BAL,nil,Oriole Park at Camden Yards - Baltimore,
9/30/18,HOU,BAL,nil,Oriole Park at Camden Yards - Baltimore,
3/29/18,SDP,MIL,nil,Petco Park - San Diego,y
3/30/18,SDP,MIL,nil,Petco Park - San Diego,y
3/31/18,SDP,MIL,nil,Petco Park - San Diego,y
4/2/18,SDP,COL,nil,Petco Park - San Diego,y
4/3/18,SDP,COL,nil,Petco Park - San Diego,y
4/4/18,SDP,COL,nil,Petco Park - San Diego,y
4/5/18,SDP,COL,nil,Petco Park - San Diego,y
4/6/18,SDP,HOU,nil,Minute Maid Park - Houston,
4/7/18,SDP,HOU,nil,Minute Maid Park - Houston,
4/8/18,SDP,HOU,nil,Minute Maid Park - Houston,
4/9/18,SDP,COL,nil,Coors Field - Denver,
4/10/18,SDP,COL,nil,Coors Field - Denver,
4/11/18,SDP,COL,nil,Coors Field - Denver,
4/12/18,SDP,SFG,nil,Petco Park - San Diego,y
4/13/18,SDP,SFG,nil,Petco Park - San Diego,y
4/14/18,SDP,SFG,nil,Petco Park - San Diego,y
4/15/18,SDP,SFG,nil,Petco Park - San Diego,y
4/16/18,SDP,LAD,nil,Petco Park - San Diego,y
4/17/18,SDP,LAD,nil,Petco Park - San Diego,y
4/18/18,SDP,LAD,nil,Petco Park - San Diego,y
4/20/18,SDP,ARI,nil,Chase Field - Phoenix,
4/21/18,SDP,ARI,nil,Chase Field - Phoenix,
4/22/18,SDP,ARI,nil,Chase Field - Phoenix,
4/23/18,SDP,COL,nil,Coors Field - Denver,
4/24/18,SDP,COL,nil,Coors Field - Denver,
4/25/18,SDP,COL,nil,Coors Field - Denver,
4/27/18,SDP,NYM,nil,Petco Park - San Diego,y
4/28/18,SDP,NYM,nil,Petco Park - San Diego,y
4/29/18,SDP,NYM,nil,Petco Park - San Diego,y
4/30/18,SDP,SFG,nil,AT&T Park - San Francisco,
5/1/18,SDP,SFG,nil,AT&T Park - San Francisco,
5/2/18,SDP,SFG,nil,AT&T Park - San Francisco,
5/4/18,SDP,LAD,nil,Petco Park - San Diego,y
5/5/18,SDP,LAD,nil,Petco Park - San Diego,y
5/6/18,SDP,LAD,nil,Petco Park - San Diego,y
5/7/18,SDP,WSN,nil,Petco Park - San Diego,y
5/8/18,SDP,WSN,nil,Petco Park - San Diego,y
5/9/18,SDP,WSN,nil,Petco Park - San Diego,y
5/10/18,SDP,STL,nil,Petco Park - San Diego,y
5/11/18,SDP,STL,nil,Petco Park - San Diego,y
5/12/18,SDP,STL,nil,Petco Park - San Diego,y
5/13/18,SDP,STL,nil,Petco Park - San Diego,y
5/14/18,SDP,COL,nil,Petco Park - San Diego,y
5/15/18,SDP,COL,nil,Petco Park - San Diego,y
5/17/18,SDP,PIT,nil,PNC Park - Pittsburgh,
5/18/18,SDP,PIT,nil,PNC Park - Pittsburgh,
5/19/18,SDP,PIT,nil,PNC Park - Pittsburgh,
5/20/18,SDP,PIT,nil,PNC Park - Pittsburgh,
5/21/18,SDP,WSN,nil,Nationals Park - Washington,
5/22/18,SDP,WSN,nil,Nationals Park - Washington,
5/23/18,SDP,WSN,nil,Nationals Park - Washington,
5/25/18,SDP,LAD,nil,Dodger Stadium - Los Angeles,
5/26/18,SDP,LAD,nil,Dodger Stadium - Los Angeles,
5/27/18,SDP,LAD,nil,Dodger Stadium - Los Angeles,
5/28/18,SDP,MIA,nil,Petco Park - San Diego,y
5/29/18,SDP,MIA,nil,Petco Park - San Diego,y
5/30/18,SDP,MIA,nil,Petco Park - San Diego,y
5/31/18,SDP,MIA,nil,Petco Park - San Diego,y
6/1/18,SDP,CIN,nil,Petco Park - San Diego,y
6/2/18,SDP,CIN,nil,Petco Park - San Diego,y
6/3/18,SDP,CIN,nil,Petco Park - San Diego,y
6/4/18,SDP,ATL,nil,Petco Park - San Diego,y
6/5/18,SDP,ATL,nil,Petco Park - San Diego,y
6/6/18,SDP,ATL,nil,Petco Park - San Diego,y
6/8/18,SDP,MIA,nil,Marlins Park - Miami,
6/9/18,SDP,MIA,nil,Marlins Park - Miami,
6/10/18,SDP,MIA,nil,Marlins Park - Miami,
6/11/18,SDP,STL,nil,Busch Stadium - St. Louis,
6/12/18,SDP,STL,nil,Busch Stadium - St. Louis,
6/13/18,SDP,STL,nil,Busch Stadium - St. Louis,
6/14/18,SDP,ATL,nil,SunTrust Park - Atlanta,
6/15/18,SDP,ATL,nil,SunTrust Park - Atlanta,
6/16/18,SDP,ATL,nil,SunTrust Park - Atlanta,
6/17/18,SDP,ATL,nil,SunTrust Park - Atlanta,
6/19/18,SDP,OAK,nil,Petco Park - San Diego,y
6/20/18,SDP,OAK,nil,Petco Park - San Diego,y
6/21/18,SDP,SFG,nil,AT&T Park - San Francisco,
6/22/18,SDP,SFG,nil,AT&T Park - San Francisco,
6/23/18,SDP,SFG,nil,AT&T Park - San Francisco,
6/24/18,SDP,SFG,nil,AT&T Park - San Francisco,
6/25/18,SDP,TEX,nil,Globe Life Park in Arlington - Arlington,
6/26/18,SDP,TEX,nil,Globe Life Park in Arlington - Arlington,
6/27/18,SDP,TEX,nil,Globe Life Park in Arlington - Arlington,
6/29/18,SDP,PIT,nil,Petco Park - San Diego,
6/30/18,SDP,PIT,nil,Petco Park - San Diego,
7/1/18,SDP,PIT,nil,Petco Park - San Diego,
7/3/18,SDP,OAK,nil,Oakland Coliseum - Oakland,
7/4/18,SDP,OAK,nil,Oakland Coliseum - Oakland,
7/5/18,SDP,ARI,nil,Chase Field - Phoenix,
7/6/18,SDP,ARI,nil,Chase Field - Phoenix,
7/7/18,SDP,ARI,nil,Chase Field - Phoenix,
7/8/18,SDP,ARI,nil,Chase Field - Phoenix,
7/9/18,SDP,LAD,nil,Petco Park - San Diego,y
7/10/18,SDP,LAD,nil,Petco Park - San Diego,y
7/11/18,SDP,LAD,nil,Petco Park - San Diego,y
7/12/18,SDP,LAD,nil,Petco Park - San Diego,y
7/13/18,SDP,CHC,nil,Petco Park - San Diego,y
7/14/18,SDP,CHC,nil,Petco Park - San Diego,y
7/15/18,SDP,CHC,nil,Petco Park - San Diego,y
7/20/18,SDP,PHI,nil,Citizens Bank Park - Philadelphia,
7/21/18,SDP,PHI,nil,Citizens Bank Park - Philadelphia,
7/22/18,SDP,PHI,nil,Citizens Bank Park - Philadelphia,
7/23/18,SDP,NYM,nil,Citi Field - Flushing,
7/24/18,SDP,NYM,nil,Citi Field - Flushing,
7/25/18,SDP,NYM,nil,Citi Field - Flushing,
7/27/18,SDP,ARI,nil,Petco Park - San Diego,y
7/28/18,SDP,ARI,nil,Petco Park - San Diego,y
7/29/18,SDP,ARI,nil,Petco Park - San Diego,y
7/30/18,SDP,SFG,nil,Petco Park - San Diego,y
7/31/18,SDP,SFG,nil,Petco Park - San Diego,y
8/2/18,SDP,CHC,nil,Wrigley Field - Chicago,
8/3/18,SDP,CHC,nil,Wrigley Field - Chicago,
8/4/18,SDP,CHC,nil,Wrigley Field - Chicago,
8/5/18,SDP,CHC,nil,Wrigley Field - Chicago,
8/7/18,SDP,MIL,nil,Miller Park - Milwaukee,
8/8/18,SDP,MIL,nil,Miller Park - Milwaukee,
8/9/18,SDP,MIL,nil,Miller Park - Milwaukee,
8/10/18,SDP,PHI,nil,Petco Park - San Diego,y
8/11/18,SDP,PHI,nil,Petco Park - San Diego,y
8/12/18,SDP,PHI,nil,Petco Park - San Diego,y
8/13/18,SDP,LAA,nil,Petco Park - San Diego,y
8/14/18,SDP,LAA,nil,Petco Park - San Diego,y
8/15/18,SDP,LAA,nil,Petco Park - San Diego,y
8/16/18,SDP,ARI,nil,Petco Park - San Diego,y
8/17/18,SDP,ARI,nil,Petco Park - San Diego,y
8/18/18,SDP,ARI,nil,Petco Park - San Diego,y
8/19/18,SDP,ARI,nil,Petco Park - San Diego,y
8/21/18,SDP,COL,nil,Coors Field - Denver,
8/22/18,SDP,COL,nil,Coors Field - Denver,
8/23/18,SDP,COL,nil,Coors Field - Denver,
8/24/18,SDP,LAD,nil,Dodger Stadium - Los Angeles,
8/25/18,SDP,LAD,nil,Dodger Stadium - Los Angeles,
8/26/18,SDP,LAD,nil,Dodger Stadium - Los Angeles,
8/28/18,SDP,SEA,nil,Petco Park - San Diego,y
8/29/18,SDP,SEA,nil,Petco Park - San Diego,y
8/30/18,SDP,COL,nil,Petco Park - San Diego,y
8/31/18,SDP,COL,nil,Petco Park - San Diego,y
9/1/18,SDP,COL,nil,Petco Park - San Diego,y
9/2/18,SDP,COL,nil,Petco Park - San Diego,y
9/3/18,SDP,ARI,nil,Chase Field - Phoenix,
9/4/18,SDP,ARI,nil,Chase Field - Phoenix,
9/6/18,SDP,CIN,nil,Great American Ball Park - Cincinnati,
9/7/18,SDP,CIN,nil,Great American Ball Park - Cincinnati,
9/8/18,SDP,CIN,nil,Great American Ball Park - Cincinnati,
9/9/18,SDP,CIN,nil,Great American Ball Park - Cincinnati,
9/11/18,SDP,SEA,nil,Safeco Field - Seattle,
9/12/18,SDP,SEA,nil,Safeco Field - Seattle,
9/14/18,SDP,TEX,nil,Petco Park - San Diego,y
9/15/18,SDP,TEX,nil,Petco Park - San Diego,y
9/16/18,SDP,TEX,nil,Petco Park - San Diego,y
9/17/18,SDP,SFG,nil,Petco Park - San Diego,y
9/18/18,SDP,SFG,nil,Petco Park - San Diego,y
9/19/18,SDP,SFG,nil,Petco Park - San Diego,y
9/21/18,SDP,LAD,nil,Dodger Stadium - Los Angeles,
9/22/18,SDP,LAD,nil,Dodger Stadium - Los Angeles,
9/23/18,SDP,LAD,nil,Dodger Stadium - Los Angeles,
9/24/18,SDP,SFG,nil,AT&T Park - San Francisco,
9/25/18,SDP,SFG,nil,AT&T Park - San Francisco,
